AngX: 5.03	PID: -90.00	Corriente: 0.18 A
AngX: 5.03	PID: -90.00	Corriente: 0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.16 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: 0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.08 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.33 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.35 A
AngX: 5.03	PID: -90.00	Corriente: -0.29 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: 0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.13 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.21 A
AngX: 5.03	PID: -90.00	Corriente: 0.12 A
AngX: 5.03	PID: -90.00	Corriente: 0.28 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.04	PID: -90.00	Corriente: -0.12 A
AngX: 5.04	PID: -90.00	Corriente: -0.12 A
AngX: 5.04	PID: -90.00	Corriente: -0.16 A
AngX: 5.04	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.03	PID: -90.00	Corriente: 0.07 A
AngX: 5.03	PID: -90.00	Corriente: 0.21 A
AngX: 5.03	PID: -90.00	Corriente: -0.27 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.21 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.46 A
AngX: 5.03	PID: -90.00	Corriente: -0.21 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.01 A
AngX: 5.03	PID: -90.00	Corriente: 0.08 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.54 A
AngX: 5.03	PID: -90.00	Corriente: -0.40 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.44 A
AngX: 5.03	PID: -90.00	Corriente: -0.50 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.49 A
AngX: 5.03	PID: -90.00	Corriente: -0.57 A
AngX: 5.03	PID: -90.00	Corriente: -0.24 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.60 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: 0.12 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.29 A
AngX: 5.03	PID: -90.00	Corriente: -0.50 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.02	PID: -90.00	Corriente: -0.21 A
AngX: 5.02	PID: -90.00	Corriente: -0.12 A
AngX: 5.02	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.11 A
AngX: 5.03	PID: -90.00	Corriente: 0.23 A
AngX: 5.03	PID: -90.00	Corriente: 0.12 A
AngX: 5.02	PID: -90.00	Corriente: -0.17 A
AngX: 5.02	PID: -90.00	Corriente: -0.43 A
AngX: 5.02	PID: -90.00	Corriente: -0.37 A
AngX: 5.02	PID: -90.00	Corriente: -0.17 A
AngX: 5.02	PID: -90.00	Corriente: -0.20 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.02	PID: -90.00	Corriente: 0.27 A
AngX: 5.03	PID: -90.00	Corriente: 0.23 A
AngX: 5.03	PID: -90.00	Corriente: 0.32 A
AngX: 5.03	PID: -90.00	Corriente: -0.00 A
AngX: 5.03	PID: -90.00	Corriente: -0.35 A
AngX: 5.03	PID: -90.00	Corriente: -0.42 A
AngX: 5.03	PID: -90.00	Corriente: -0.24 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: 0.13 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.40 A
AngX: 5.03	PID: -90.00	Corriente: -0.28 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.24 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.02	PID: -90.00	Corriente: 0.13 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.31 A
AngX: 5.02	PID: -90.00	Corriente: -0.26 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.00 A
AngX: 5.02	PID: -90.00	Corriente: -0.01 A
AngX: 5.02	PID: -90.00	Corriente: 0.19 A
AngX: 5.02	PID: -90.00	Corriente: 0.13 A
AngX: 5.02	PID: -90.00	Corriente: 0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.06 A
AngX: 5.02	PID: -90.00	Corriente: -0.06 A
AngX: 5.02	PID: -90.00	Corriente: -0.29 A
AngX: 5.02	PID: -90.00	Corriente: -0.24 A
AngX: 5.02	PID: -90.00	Corriente: -0.31 A
AngX: 5.02	PID: -90.00	Corriente: -0.07 A
AngX: 5.02	PID: -90.00	Corriente: -0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.06 A
AngX: 5.02	PID: -90.00	Corriente: 0.16 A
AngX: 5.02	PID: -90.00	Corriente: 0.15 A
AngX: 5.02	PID: -90.00	Corriente: 0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.11 A
AngX: 5.02	PID: -90.00	Corriente: -0.20 A
AngX: 5.02	PID: -90.00	Corriente: -0.37 A
AngX: 5.02	PID: -90.00	Corriente: -0.34 A
AngX: 5.02	PID: -90.00	Corriente: -0.29 A
AngX: 5.02	PID: -90.00	Corriente: -0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.07 A
AngX: 5.02	PID: -90.00	Corriente: 0.17 A
AngX: 5.02	PID: -90.00	Corriente: 0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.16 A
AngX: 5.02	PID: -90.00	Corriente: -0.16 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.02	PID: -90.00	Corriente: -0.07 A
AngX: 5.02	PID: -90.00	Corriente: -0.35 A
AngX: 5.02	PID: -90.00	Corriente: -0.22 A
AngX: 5.02	PID: -90.00	Corriente: -0.23 A
AngX: 5.02	PID: -90.00	Corriente: -0.09 A
AngX: 5.02	PID: -90.00	Corriente: -0.12 A
AngX: 5.02	PID: -90.00	Corriente: 0.12 A
AngX: 5.02	PID: -90.00	Corriente: 0.02 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.17 A
AngX: 5.02	PID: -90.00	Corriente: -0.16 A
AngX: 5.02	PID: -90.00	Corriente: -0.21 A
AngX: 5.02	PID: -90.00	Corriente: -0.31 A
AngX: 5.02	PID: -90.00	Corriente: -0.22 A
AngX: 5.02	PID: -90.00	Corriente: -0.03 A
AngX: 5.02	PID: -90.00	Corriente: 0.17 A
AngX: 5.02	PID: -90.00	Corriente: 0.07 A
AngX: 5.02	PID: -90.00	Corriente: -0.24 A
AngX: 5.02	PID: -90.00	Corriente: -0.12 A
AngX: 5.02	PID: -90.00	Corriente: -0.22 A
AngX: 5.02	PID: -90.00	Corriente: -0.17 A
AngX: 5.02	PID: -90.00	Corriente: -0.28 A
AngX: 5.02	PID: -90.00	Corriente: -0.34 A
AngX: 5.02	PID: -90.00	Corriente: -0.31 A
AngX: 5.02	PID: -90.00	Corriente: -0.15 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: 0.08 A
AngX: 5.02	PID: -90.00	Corriente: 0.10 A
AngX: 5.02	PID: -90.00	Corriente: 0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.03 A
AngX: 5.02	PID: -90.00	Corriente: 0.02 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.40 A
AngX: 5.02	PID: -90.00	Corriente: -0.35 A
AngX: 5.02	PID: -90.00	Corriente: -0.24 A
AngX: 5.02	PID: -90.00	Corriente: -0.21 A
AngX: 5.02	PID: -90.00	Corriente: -0.00 A
AngX: 5.02	PID: -90.00	Corriente: 0.12 A
AngX: 5.02	PID: -90.00	Corriente: -0.15 A
AngX: 5.02	PID: -90.00	Corriente: -0.17 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.15 A
AngX: 5.02	PID: -90.00	Corriente: -0.15 A
AngX: 5.02	PID: -90.00	Corriente: -0.39 A
AngX: 5.02	PID: -90.00	Corriente: -0.45 A
AngX: 5.02	PID: -90.00	Corriente: -0.23 A
AngX: 5.02	PID: -90.00	Corriente: -0.05 A
AngX: 5.02	PID: -90.00	Corriente: 0.12 A
AngX: 5.02	PID: -90.00	Corriente: 0.05 A
AngX: 5.02	PID: -90.00	Corriente: -0.00 A
AngX: 5.02	PID: -90.00	Corriente: 0.08 A
AngX: 5.02	PID: -90.00	Corriente: 0.02 A
AngX: 5.02	PID: -90.00	Corriente: 0.07 A
AngX: 5.02	PID: -90.00	Corriente: -0.00 A
AngX: 5.02	PID: -90.00	Corriente: 0.08 A
AngX: 5.02	PID: -90.00	Corriente: -0.27 A
AngX: 5.02	PID: -90.00	Corriente: -0.23 A
AngX: 5.02	PID: -90.00	Corriente: 0.13 A
AngX: 5.02	PID: -90.00	Corriente: 0.23 A
AngX: 5.02	PID: -90.00	Corriente: 0.13 A
AngX: 5.02	PID: -90.00	Corriente: -0.06 A
AngX: 5.02	PID: -90.00	Corriente: -0.20 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.10 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.11 A
AngX: 5.02	PID: -90.00	Corriente: -0.34 A
AngX: 5.02	PID: -90.00	Corriente: -0.34 A
AngX: 5.02	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: 0.17 A
AngX: 5.02	PID: -90.00	Corriente: 0.23 A
AngX: 5.02	PID: -90.00	Corriente: 0.10 A
AngX: 5.02	PID: -90.00	Corriente: 0.07 A
AngX: 5.02	PID: -90.00	Corriente: 0.08 A
AngX: 5.02	PID: -90.00	Corriente: 0.04 A
AngX: 5.02	PID: -90.00	Corriente: -0.01 A
AngX: 5.02	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.37 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.02	PID: -90.00	Corriente: 0.16 A
AngX: 5.02	PID: -90.00	Corriente: -0.11 A
AngX: 5.02	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.32 A
AngX: 5.03	PID: -90.00	Corriente: -0.27 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.03	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: 0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.01 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.21 A
AngX: 5.03	PID: -90.00	Corriente: -0.16 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.03	PID: -90.00	Corriente: -0.35 A
AngX: 5.03	PID: -90.00	Corriente: -0.28 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: 0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.78 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.16 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.49 A
AngX: 5.03	PID: -90.00	Corriente: -0.29 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.01 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.13 A
AngX: 5.03	PID: -90.00	Corriente: 0.07 A
AngX: 5.03	PID: -90.00	Corriente: 0.22 A
AngX: 5.03	PID: -90.00	Corriente: 0.35 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.50 A
AngX: 5.03	PID: -90.00	Corriente: -0.45 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: -0.24 A
AngX: 5.03	PID: -90.00	Corriente: -0.56 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: 0.32 A
AngX: 5.03	PID: -90.00	Corriente: 0.22 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.38 A
AngX: 5.03	PID: -90.00	Corriente: -0.54 A
AngX: 5.03	PID: -90.00	Corriente: -0.31 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: 0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.11 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.03 A
AngX: 5.03	PID: -90.00	Corriente: 0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.34 A
AngX: 5.03	PID: -90.00	Corriente: 0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.03	PID: -90.00	Corriente: -0.49 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.08 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.29 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.18 A
AngX: 5.03	PID: -90.00	Corriente: 0.24 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.28 A
AngX: 5.03	PID: -90.00	Corriente: -0.37 A
AngX: 5.03	PID: -90.00	Corriente: -0.35 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.16 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.04	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.20 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.04	PID: -90.00	Corriente: 0.18 A
AngX: 5.04	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.04 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.31 A
AngX: 5.03	PID: -90.00	Corriente: -0.37 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.10 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.43 A
AngX: 5.03	PID: -90.00	Corriente: -0.39 A
AngX: 5.03	PID: -90.00	Corriente: -0.23 A
AngX: 5.03	PID: -90.00	Corriente: -0.11 A
AngX: 5.03	PID: -90.00	Corriente: 0.22 A
AngX: 5.03	PID: -90.00	Corriente: 0.19 A
AngX: 5.03	PID: -90.00	Corriente: 0.04 A
AngX: 5.03	PID: -90.00	Corriente: 0.07 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.07 A
AngX: 5.03	PID: -90.00	Corriente: 0.02 A
AngX: 5.03	PID: -90.00	Corriente: -0.21 A
AngX: 5.03	PID: -90.00	Corriente: -0.27 A
AngX: 5.03	PID: -90.00	Corriente: -0.26 A
AngX: 5.03	PID: -90.00	Corriente: -0.05 A
AngX: 5.03	PID: -90.00	Corriente: 0.17 A
AngX: 5.03	PID: -90.00	Corriente: 0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.15 A
AngX: 5.03	PID: -90.00	Corriente: -0.16 A
AngX: 5.03	PID: -90.00	Corriente: -0.06 A
AngX: 5.03	PID: -90.00	Corriente: -0.09 A
AngX: 5.03	PID: -90.00	Corriente: -0.12 A
AngX: 5.03	PID: -90.00	Corriente: -0.24 A
AngX: 5.03	PID: -90.00	Corriente: -0.31 A
AngX: 5.03	PID: -90.00	Corriente: -0.34 A
AngX: 5.03	PID: -90.00	Corriente: 0.15 A
AngX: 5.03	PID: -90.00	Corriente: 0.10 A
AngX: 5.03	PID: -90.00	Corriente: 0.16 A
